Date,Open,High,Low,Close,AdjClose,Volume,Symbol,Close_lag1,Close_lag2,Close_lag3,Close_lag4,Close_lag5
2023-01-13,0.27137546468401474,0.2767527675276752,0.2790697674418604,0.26923076923076905,0.23053199691595982,0.03096934493328058,7230.KL,0.07307692307692304,0.0692307692307691,0.2615384615384614,0.2769230769230767,0.07307692307692304
2023-01-16,0.278810408921933,0.2693726937269372,0.27131782945736427,0.2538461538461536,0.21588280647648417,0.04977057690387893,7230.KL,0.26923076923076905,0.07307692307692304,0.0692307692307691,0.2615384615384614,0.2769230769230767
2023-01-16,0.08550185873605942,0.07749077490774903,0.07364341085271309,0.07307692307692304,0.060909791827293724,0.05562724385401222,5080.KL,0.2538461538461536,0.26923076923076905,0.07307692307692304,0.0692307692307691,0.2615384615384614
2023-01-17,0.06691449814126393,0.06273062730627299,0.06976744186046502,0.053846153846153766,0.0424055512721665,0.011742913026277356,5080.KL,0.07307692307692304,0.2538461538461536,0.26923076923076905,0.07307692307692304,0.0692307692307691
2023-01-17,0.241635687732342,0.24723247232472312,0.26356589147286824,0.24615384615384617,0.20894371626831143,0.007731244061066105,7230.KL,0.053846153846153766,0.07307692307692304,0.2538461538461536,0.26923076923076905,0.07307692307692304
2023-01-18,0.23420074349442377,0.2398523985239851,0.24806201550387608,0.2384615384615384,0.2020046260601388,0.010822262729192008,7230.KL,0.24615384615384617,0.053846153846153766,0.07307692307692304,0.2538461538461536,0.26923076923076905
2023-01-18,0.048327137546468335,0.05166051660516602,0.06201550387596888,0.04999999999999993,0.03855050115651493,0.011402753077153452,5080.KL,0.2384615384615384,0.24615384615384617,0.053846153846153766,0.07307692307692304,0.2538461538461536
2023-01-19,0.052044609665427455,0.04797047970479695,0.019379844961240233,0.04999999999999993,0.03855050115651493,0.019111812793711477,5080.KL,0.04999999999999993,0.2384615384615384,0.24615384615384617,0.053846153846153766,0.07307692307692304
2023-01-19,0.2193308550185873,0.22509225092250928,0.2325581395348838,0.22307692307692306,0.18735543562066292,0.014926366463186928,7230.KL,0.04999999999999993,0.04999999999999993,0.2384615384615384,0.24615384615384617,0.053846153846153766
2023-01-20,0.24907063197026003,0.2398523985239851,0.2558139534883721,0.2538461538461536,0.21588280647648417,0.008256273547757346,7230.KL,0.22307692307692306,0.04999999999999993,0.04999999999999993,0.2384615384615384,0.24615384615384617
2023-01-20,0.059479553903345694,0.06273062730627299,0.06976744186046502,0.06153846153846143,0.05011565150346953,0.012693142449373477,5080.KL,0.2538461538461536,0.22307692307692306,0.04999999999999993,0.04999999999999993,0.2384615384615384
2023-01-25,0.07063197026022305,0.06642066420664205,0.07751937984496116,0.0692307692307691,0.057054741711642265,0.018157885979864008,5080.KL,0.06153846153846143,0.2538461538461536,0.22307692307692306,0.04999999999999993,0.04999999999999993
2023-01-25,0.24907063197026003,0.25461254612546114,0.26356589147286824,0.2538461538461536,0.21588280647648417,0.008692565656416266,7230.KL,0.0692307692307691,0.06153846153846143,0.2538461538461536,0.22307692307692306,0.04999999999999993
2023-01-26,0.2639405204460965,0.25461254612546114,0.2790697674418604,0.2615384615384614,0.2235929067077872,0.009102976029815758,7230.KL,0.2538461538461536,0.0692307692307691,0.06153846153846143,0.2538461538461536,0.22307692307692306
2023-01-26,0.07806691449814118,0.07749077490774903,0.08139534883720922,0.07307692307692304,0.060909791827293724,0.019537012730116356,5080.KL,0.2615384615384614,0.2538461538461536,0.0692307692307691,0.06153846153846143,0.2538461538461536
2023-01-27,0.06691449814126393,0.059040590405904037,0.06976744186046502,0.06153846153846143,0.05011565150346953,0.02214367320981583,5080.KL,0.07307692307692304,0.2615384615384614,0.2538461538461536,0.0692307692307691,0.06153846153846143
2023-01-27,0.241635687732342,0.2398523985239851,0.26356589147286824,0.2538461538461536,0.21588280647648417,0.007779310140833613,7230.KL,0.06153846153846143,0.07307692307692304,0.2615384615384614,0.2538461538461536,0.0692307692307691
2023-01-30,0.25650557620817827,0.24723247232472312,0.2558139534883721,0.2384615384615384,0.2020046260601388,0.0024550674588942585,7230.KL,0.2538461538461536,0.06153846153846143,0.07307692307692304,0.2615384615384614,0.2538461538461536
2023-01-30,0.06319702602230481,0.05535055350553497,0.046511627906976716,0.04999999999999993,0.03855050115651493,0.015584502016926655,5080.KL,0.2384615384615384,0.2538461538461536,0.06153846153846143,0.07307692307692304,0.2615384615384614
2023-01-31,0.040892193308550095,0.040590405904058935,0.046511627906976716,0.03461538461538449,0.02390131071703927,0.01564735765969955,5080.KL,0.04999999999999993,0.2384615384615384,0.2538461538461536,0.06153846153846143,0.07307692307692304
2023-01-31,0.23420074349442377,0.22509225092250928,0.22480620155038766,0.20769230769230762,0.17270624518118738,0.01464906215683592,7230.KL,0.03461538461538449,0.04999999999999993,0.2384615384615384,0.2538461538461536,0.06153846153846143
2023-02-02,0.23420074349442377,0.2398523985239851,0.2558139534883721,0.2384615384615384,0.2020046260601388,0.01089990793497029,7230.KL,0.20769230769230762,0.03461538461538449,0.04999999999999993,0.2384615384615384,0.2538461538461536
2023-02-02,0.055762081784386575,0.05535055350553497,0.06201550387596888,0.053846153846153766,0.0424055512721665,0.028591922680164607,5080.KL,0.2384615384615384,0.20769230769230762,0.03461538461538449,0.04999999999999993,0.2384615384615384
2023-02-03,0.044609665427509215,0.044280442804428,0.050387596899224785,0.03461538461538449,0.02390131071703927,0.02675062208599391,5080.KL,0.053846153846153766,0.2384615384615384,0.20769230769230762,0.03461538461538449,0.04999999999999993
2023-02-03,0.23420074349442377,0.22509225092250928,0.2325581395348838,0.23076923076923073,0.19429452582883577,0.004684594081956363,7230.KL,0.03461538461538449,0.053846153846153766,0.2384615384615384,0.20769230769230762,0.03461538461538449
2023-02-07,0.21189591078066916,0.21033210332103325,0.20155038759689925,0.20769230769230762,0.17270624518118738,0.015236947286300057,7230.KL,0.23076923076923073,0.03461538461538449,0.053846153846153766,0.2384615384615384,0.20769230769230762
2023-02-07,0.026022304832713727,0.029520295202951963,0.03875968992248058,0.026923076923076827,0.01619121048573635,0.03831975774695797,5080.KL,0.20769230769230762,0.23076923076923073,0.03461538461538449,0.053846153846153766,0.2384615384615384
2023-02-08,0.033457249070631856,0.025830258302582898,0.03875968992248058,0.023076923076922995,0.013107170393215073,0.02683566207327489,5080.KL,0.026923076923076827,0.20769230769230762,0.23076923076923073,0.03461538461538449,0.053846153846153766
2023-02-08,0.19702602230483268,0.20295202952029523,0.2093023255813954,0.21538461538461529,0.17964533538936,0.010008836763895718,7230.KL,0.023076923076922995,0.026923076923076827,0.20769230769230762,0.23076923076923073,0.03461538461538449
2023-02-09,0.20446096654275092,0.1955719557195572,0.21705426356589153,0.20769230769230762,0.17270624518118738,0.0010722433178905646,7230.KL,0.21538461538461529,0.023076923076922995,0.026923076923076827,0.20769230769230762,0.23076923076923073
2023-02-09,0.026022304832713727,0.025830258302582898,0.03875968992248058,0.03076923076923066,0.02004626060138781,0.006045233878451976,5080.KL,0.20769230769230762,0.21538461538461529,0.023076923076922995,0.026923076923076827,0.20769230769230762
2023-02-10,0.029739776951672847,0.025830258302582898,0.03875968992248058,0.026923076923076827,0.01619121048573635,0.011765097370785436,5080.KL,0.03076923076923066,0.20769230769230762,0.21538461538461529,0.023076923076922995,0.026923076923076827
2023-02-10,0.20446096654275092,0.20295202952029523,0.2093023255813954,0.20769230769230762,0.17270624518118738,0.007446544973212404,7230.KL,0.026923076923076827,0.03076923076923066,0.20769230769230762,0.21538461538461529,0.023076923076922995
2023-02-13,0.20446096654275092,0.20295202952029523,0.20155038759689925,0.19999999999999996,0.16576715497301464,0.004178051549021855,7230.KL,0.20769230769230762,0.026923076923076827,0.03076923076923066,0.20769230769230762,0.21538461538461529
2023-02-13,0.026022304832713727,0.033210332103320916,0.03488372093023251,0.023076923076922995,0.013107170393215073,0.018257715530150372,5080.KL,0.19999999999999996,0.20769230769230762,0.026923076923076827,0.03076923076923066,0.20769230769230762
2023-02-14,0.022304832713754608,0.01845018450184488,0.0,0.011538461538461386,0.01156515034695449,0.008552064807865089,5080.KL,0.023076923076922995,0.19999999999999996,0.20769230769230762,0.026923076923076827,0.03076923076923066
2023-02-14,0.17472118959107796,0.1881918819188192,0.18604651162790697,0.1923076923076923,0.1580570547417116,0.00388595767966546,7230.KL,0.011538461538461386,0.023076923076922995,0.19999999999999996,0.20769230769230762,0.026923076923076827
2023-02-15,0.18959107806691444,0.1881918819188192,0.20155038759689925,0.18461538461538451,0.15111796453353887,0.0014826536912900567,7230.KL,0.1923076923076923,0.011538461538461386,0.023076923076922995,0.19999999999999996,0.20769230769230762
2023-02-15,0.01115241635687736,0.007380073800737907,0.011627906976744207,0.007692307692307665,0.00771010023130303,0.014101848325636598,5080.KL,0.18461538461538451,0.1923076923076923,0.011538461538461386,0.023076923076922995,0.19999999999999996
2023-02-16,0.01115241635687736,0.007380073800737907,0.023255813953488302,0.011538461538461386,0.01156515034695449,0.011021921829764735,5080.KL,0.007692307692307665,0.18461538461538451,0.1923076923076923,0.011538461538461386,0.023076923076922995
2023-02-16,0.18959107806691444,0.1881918819188192,0.20155038759689925,0.1923076923076923,0.1580570547417116,0.0034052968819903787,7230.KL,0.011538461538461386,0.007692307692307665,0.18461538461538451,0.1923076923076923,0.011538461538461386
2023-02-17,0.18959107806691444,0.18081180811808117,0.18604651162790697,0.17692307692307685,0.14340786430223584,0.0056200339420470966,7230.KL,0.1923076923076923,0.011538461538461386,0.007692307692307665,0.18461538461538451,0.1923076923076923
2023-02-17,0.018587360594795488,0.011070110701106861,0.023255813953488302,0.007692307692307665,0.00771010023130303,0.004440566292367476,5080.KL,0.17692307692307685,0.1923076923076923,0.011538461538461386,0.007692307692307665,0.18461538461538451
2023-02-20,0.01115241635687736,0.011070110701106861,0.019379844961240233,0.015384615384615219,0.01542020046260606,0.005231807913155685,5080.KL,0.007692307692307665,0.17692307692307685,0.1923076923076923,0.011538461538461386,0.007692307692307665
2023-02-20,0.19702602230483268,0.1881918819188192,0.1937984496124031,0.18461538461538451,0.15111796453353887,0.0008134259652962904,7230.KL,0.015384615384615219,0.007692307692307665,0.17692307692307685,0.1923076923076923,0.011538461538461386
2023-02-21,0.1821561338289962,0.17343173431734316,0.18604651162790697,0.16923076923076918,0.13646877409406322,0.006311446012548944,7230.KL,0.18461538461538451,0.015384615384615219,0.007692307692307665,0.17692307692307685,0.1923076923076923
2023-02-21,0.01115241635687736,0.0036900369003689537,0.015503875968992276,0.0,0.0,0.007084200679580419,5080.KL,0.16923076923076918,0.18461538461538451,0.015384615384615219,0.007692307692307665,0.17692307692307685
2023-02-22,0.0037174721189591198,0.007380073800737907,0.011627906976744207,0.011538461538461386,0.01156515034695449,0.0041373802507570405,5080.KL,0.0,0.16923076923076918,0.18461538461538451,0.015384615384615219,0.007692307692307665
2023-02-22,0.17472118959107796,0.18081180811808117,0.1937984496124031,0.18461538461538451,0.15111796453353887,0.0005139373144372017,7230.KL,0.011538461538461386,0.0,0.16923076923076918,0.18461538461538451,0.015384615384615219
2023-02-23,0.1821561338289962,0.17343173431734316,0.1937984496124031,0.18461538461538451,0.15111796453353887,0.004636528002188855,7230.KL,0.18461538461538451,0.011538461538461386,0.0,0.16923076923076918,0.18461538461538451
2023-02-23,0.0074349442379182396,0.007380073800737907,0.015503875968992276,0.011538461538461386,0.01156515034695449,0.0009465320323447744,5080.KL,0.18461538461538451,0.18461538461538451,0.011538461538461386,0.0,0.16923076923076918
2023-02-24,0.014869888475836368,0.007380073800737907,0.015503875968992276,0.011538461538461386,0.01156515034695449,0.0006618329444910726,5080.KL,0.011538461538461386,0.18461538461538451,0.18461538461538451,0.011538461538461386,0.0
2023-02-24,0.1821561338289962,0.18081180811808117,0.20155038759689925,0.18461538461538451,0.15111796453353887,0.001183165040430968,7230.KL,0.011538461538461386,0.011538461538461386,0.18461538461538451,0.18461538461538451,0.011538461538461386
2023-02-27,0.1821561338289962,0.1881918819188192,0.1937984496124031,0.1923076923076923,0.1580570547417116,0.004255696754800137,7230.KL,0.18461538461538451,0.011538461538461386,0.011538461538461386,0.18461538461538451,0.18461538461538451
2023-02-27,0.0037174721189591198,0.007380073800737907,0.015503875968992276,0.007692307692307665,0.00771010023130303,0.001345850233490226,5080.KL,0.1923076923076923,0.18461538461538451,0.011538461538461386,0.011538461538461386,0.18461538461538451
2023-02-28,0.014869888475836368,0.007380073800737907,0.015503875968992276,0.007692307692307665,0.00771010023130303,0.0025031335386617665,5080.KL,0.007692307692307665,0.1923076923076923,0.18461538461538451,0.011538461538461386,0.011538461538461386
2023-02-28,0.1821561338289962,0.17343173431734316,0.1937984496124031,0.17692307692307685,0.14340786430223584,0.008064009228687314,7230.KL,0.007692307692307665,0.007692307692307665,0.1923076923076923,0.18461538461538451,0.011538461538461386
2023-03-01,0.17472118959107796,0.1881918819188192,0.1937984496124031,0.19999999999999996,0.16576715497301464,0.00471047581721579,7230.KL,0.17692307692307685,0.007692307692307665,0.007692307692307665,0.1923076923076923,0.18461538461538451
2023-03-01,0.0,0.007380073800737907,0.011627906976744207,0.011538461538461386,0.01156515034695449,0.005224413131652992,5080.KL,0.19999999999999996,0.17692307692307685,0.007692307692307665,0.007692307692307665,0.1923076923076923
2023-03-02,0.014869888475836368,0.007380073800737907,0.023255813953488302,0.007692307692307665,0.00771010023130303,0.005875153903890025,5080.KL,0.011538461538461386,0.19999999999999996,0.17692307692307685,0.007692307692307665,0.007692307692307665
2023-03-02,0.19702602230483268,0.1955719557195572,0.2093023255813954,0.20769230769230762,0.17270624518118738,0.0017710501698951049,7230.KL,0.007692307692307665,0.011538461538461386,0.19999999999999996,0.17692307692307685,0.007692307692307665
2023-03-03,0.20446096654275092,0.20295202952029523,0.2093023255813954,0.21538461538461529,0.17964533538936,0.002791530017266815,7230.KL,0.20769230769230762,0.007692307692307665,0.011538461538461386,0.19999999999999996,0.17692307692307685
2023-03-03,0.018587360594795488,0.011070110701106861,0.023255813953488302,0.015384615384615219,0.01542020046260606,0.00238481703461867,5080.KL,0.21538461538461529,0.20769230769230762,0.007692307692307665,0.011538461538461386,0.19999999999999996
2023-03-06,0.022304832713754608,0.014760147601475926,0.023255813953488302,0.011538461538461386,0.01156515034695449,0.012360377281752266,5080.KL,0.015384615384615219,0.21538461538461529,0.20769230769230762,0.007692307692307665,0.011538461538461386
2023-03-06,0.21189591078066916,0.22509225092250928,0.2325581395348838,0.22307692307692306,0.18735543562066292,0.004540395842653839,7230.KL,0.011538461538461386,0.015384615384615219,0.21538461538461529,0.20769230769230762,0.007692307692307665
2023-03-07,0.2193308550185873,0.22509225092250928,0.24031007751937994,0.22307692307692306,0.18735543562066292,0.006274472105035476,7230.KL,0.22307692307692306,0.011538461538461386,0.015384615384615219,0.21538461538461529,0.20769230769230762
2023-03-07,0.014869888475836368,0.011070110701106861,0.015503875968992276,0.007692307692307665,0.00771010023130303,0.008714750000924348,5080.KL,0.22307692307692306,0.22307692307692306,0.011538461538461386,0.015384615384615219,0.21538461538461529
2023-03-08,0.0074349442379182396,0.0036900369003689537,0.015503875968992276,0.007692307692307665,0.00771010023130303,0.006326235575554331,5080.KL,0.007692307692307665,0.22307692307692306,0.22307692307692306,0.011538461538461386,0.015384615384615219
2023-03-08,0.2193308550185873,0.21771217712177127,0.2093023255813954,0.21538461538461529,0.17964533538936,0.0019300379722030161,7230.KL,0.007692307692307665,0.007692307692307665,0.22307692307692306,0.22307692307692306,0.011538461538461386
2023-03-09,0.21189591078066916,0.20295202952029523,0.22480620155038766,0.20769230769230762,0.17270624518118738,0.0007875442300368631,7230.KL,0.21538461538461529,0.007692307692307665,0.007692307692307665,0.22307692307692306,0.22307692307692306
2023-03-09,0.0074349442379182396,0.0036900369003689537,0.015503875968992276,0.0038461538461538325,0.0038550501156514594,0.003723272486606201,5080.KL,0.20769230769230762,0.21538461538461529,0.007692307692307665,0.007692307692307665,0.22307692307692306
2023-03-10,0.0037174721189591198,0.0,0.015503875968992276,0.0038461538461538325,0.0038550501156514594,0.0029874917270881936,5080.KL,0.0038461538461538325,0.20769230769230762,0.21538461538461529,0.007692307692307665,0.007692307692307665
2023-03-10,0.1821561338289962,0.1955719557195572,0.20155038759689925,0.1923076923076923,0.1580570547417116,0.006984371129294057,7230.KL,0.0038461538461538325,0.0038461538461538325,0.20769230769230762,0.21538461538461529,0.007692307692307665
2023-03-13,0.21189591078066916,0.25461254612546114,0.2325581395348838,0.24615384615384617,0.20894371626831143,0.06118811954403777,7230.KL,0.1923076923076923,0.0038461538461538325,0.0038461538461538325,0.20769230769230762,0.21538461538461529
2023-03-13,0.022304832713754608,0.05166051660516602,0.03488372093023251,0.0461538461538461,0.045489591364687665,0.15336037358436153,5080.KL,0.24615384615384617,0.1923076923076923,0.0038461538461538325,0.0038461538461538325,0.20769230769230762
2023-03-14,0.06319702602230481,0.07011070110701101,0.06589147286821695,0.0576923076923076,0.05628373168851186,0.14408362018923246,5080.KL,0.0461538461538461,0.24615384615384617,0.1923076923076923,0.0038461538461538325,0.0038461538461538325
2023-03-14,0.2639405204460965,0.29151291512915123,0.27131782945736427,0.26923076923076905,0.23053199691595982,0.061942387257312506,7230.KL,0.0576923076923076,0.0461538461538461,0.24615384615384617,0.1923076923076923,0.0038461538461538325
2023-03-15,0.25650557620817827,0.24723247232472312,0.24806201550387608,0.2384615384615384,0.2020046260601388,0.011979546034363549,7230.KL,0.26923076923076905,0.0576923076923076,0.0461538461538461,0.24615384615384617,0.1923076923076923
2023-03-15,0.055762081784386575,0.04797047970479695,0.03875968992248058,0.03076923076923066,0.030069390902081716,0.05161187749804962,5080.KL,0.2384615384615384,0.26923076923076905,0.0576923076923076,0.0461538461538461,0.24615384615384617
2023-03-16,0.06319702602230481,0.05535055350553497,0.05813953488372081,0.04999999999999993,0.049344641480339235,0.04008341313535038,5080.KL,0.03076923076923066,0.2384615384615384,0.26923076923076905,0.0576923076923076,0.0461538461538461
2023-03-16,0.2639405204460965,0.25461254612546114,0.2558139534883721,0.2384615384615384,0.2020046260601388,0.036097625905398556,7230.KL,0.04999999999999993,0.03076923076923066,0.2384615384615384,0.26923076923076905,0.0576923076923076
2023-03-17,0.23420074349442377,0.25461254612546114,0.2558139534883721,0.24615384615384617,0.20894371626831143,0.013129434558032395,7230.KL,0.2384615384615384,0.04999999999999993,0.03076923076923066,0.2384615384615384,0.26923076923076905
2023-03-17,0.055762081784386575,0.05535055350553497,0.06589147286821695,0.053846153846153766,0.0524286815728604,0.045337405393014146,5080.KL,0.24615384615384617,0.2384615384615384,0.04999999999999993,0.03076923076923066,0.2384615384615384
2023-03-20,0.08550185873605942,0.14391143911439108,0.09302325581395343,0.13461538461538447,0.13184271395528135,0.9999999999999999,5080.KL,0.053846153846153766,0.24615384615384617,0.2384615384615384,0.04999999999999993,0.03076923076923066
2023-03-20,0.2862453531598511,0.34317343173431725,0.28682170542635654,0.33846153846153837,0.2960678488820354,0.3725010260259335,7230.KL,0.13461538461538447,0.053846153846153766,0.24615384615384617,0.2384615384615384,0.04999999999999993
2023-03-21,0.29368029739776935,0.35055350553505527,0.2945736434108527,0.2846153846153845,0.2451811873554357,0.1791200949489945,7230.KL,0.33846153846153837,0.13461538461538447,0.053846153846153766,0.24615384615384617,0.2384615384615384
2023-03-21,0.11152416356877315,0.12915129151291505,0.10465116279069764,0.08846153846153837,0.08635312259059369,0.44312858415815953,5080.KL,0.2846153846153845,0.33846153846153837,0.13461538461538447,0.053846153846153766,0.24615384615384617
2023-03-22,0.07434944237918217,0.08487084870848705,0.07751937984496116,0.07692307692307687,0.07555898226676949,0.17744887432938575,5080.KL,0.08846153846153837,0.2846153846153845,0.33846153846153837,0.13461538461538447,0.053846153846153766
2023-03-22,0.2639405204460965,0.29151291512915123,0.2790697674418604,0.29230769230769216,0.25212027756360833,0.05109424279286107,7230.KL,0.07692307692307687,0.08846153846153837,0.2846153846153845,0.33846153846153837,0.13461538461538447
2023-03-23,0.3234200743494423,0.3284132841328412,0.3255813953488371,0.3076923076923075,0.2667694680030839,0.06136929169085376,7230.KL,0.29230769230769216,0.07692307692307687,0.08846153846153837,0.2846153846153845,0.33846153846153837
2023-03-23,0.10780669144981403,0.11439114391143901,0.10077519379844957,0.08846153846153837,0.08635312259059369,0.22120749387157485,5080.KL,0.3076923076923075,0.29230769230769216,0.07692307692307687,0.08846153846153837,0.2846153846153845
2023-03-24,0.11524163568773227,0.10701107011070099,0.09302325581395343,0.0807692307692307,0.07941403238242095,0.1277078765515176,5080.KL,0.08846153846153837,0.3076923076923075,0.29230769230769216,0.07692307692307687,0.08846153846153837
2023-03-24,0.31598513011152407,0.3210332103321033,0.31007751937984496,0.3076923076923075,0.2667694680030839,0.04668695301725572,7230.KL,0.0807692307692307,0.08846153846153837,0.3076923076923075,0.29230769230769216,0.07692307692307687
2023-03-27,0.3011152416356876,0.29889298892988925,0.31007751937984496,0.3076923076923075,0.2667694680030839,0.017281604371794823,7230.KL,0.3076923076923075,0.0807692307692307,0.08846153846153837,0.3076923076923075,0.29230769230769216
2023-03-27,0.0817843866171003,0.07749077490774903,0.0852713178294573,0.07692307692307687,0.07555898226676949,0.04378819866819985,5080.KL,0.3076923076923075,0.3076923076923075,0.0807692307692307,0.08846153846153837,0.3076923076923075
2023-03-28,0.07063197026022305,0.06642066420664205,0.06589147286821695,0.04999999999999993,0.049344641480339235,0.09701583592458801,5080.KL,0.07692307692307687,0.3076923076923075,0.3076923076923075,0.0807692307692307,0.08846153846153837
2023-03-28,0.29368029739776935,0.2841328413284132,0.2945736434108527,0.2769230769230767,0.23824209714726285,0.019252313642262653,7230.KL,0.04999999999999993,0.07692307692307687,0.3076923076923075,0.3076923076923075,0.0807692307692307
2023-03-29,0.29368029739776935,0.2841328413284132,0.2945736434108527,0.2769230769230767,0.23824209714726285,0.005242900085409726,7230.KL,0.2769230769230767,0.04999999999999993,0.07692307692307687,0.3076923076923075,0.3076923076923075
2023-03-29,0.06691449814126393,0.06273062730627299,0.06589147286821695,0.053846153846153766,0.0524286815728604,0.034962526944735096,5080.KL,0.2769230769230767,0.2769230769230767,0.04999999999999993,0.07692307692307687,0.3076923076923075
2023-03-30,0.052044609665427455,0.06642066420664205,0.05426356589147274,0.06153846153846143,0.06013878180416343,0.039806108828999376,5080.KL,0.053846153846153766,0.2769230769230767,0.2769230769230767,0.04999999999999993,0.07692307692307687
2023-03-30,0.27137546468401474,0.2841328413284132,0.27131782945736427,0.29230769230769216,0.25212027756360833,0.011798373887547557,7230.KL,0.06153846153846143,0.053846153846153766,0.2769230769230767,0.2769230769230767,0.04999999999999993
2023-03-31,0.29368029739776935,0.3210332103321033,0.3178294573643411,0.31538461538461526,0.2744795682343869,0.027541863706782122,7230.KL,0.29230769230769216,0.06153846153846143,0.053846153846153766,0.2769230769230767,0.2769230769230767
2023-03-31,0.08550185873605942,0.08487084870848705,0.08914728682170536,0.07307692307692304,0.07170393215111792,0.07589633995289524,5080.KL,0.31538461538461526,0.29230769230769216,0.06153846153846143,0.053846153846153766,0.2769230769230767
2023-04-03,0.06319702602230481,0.06273062730627299,0.06589147286821695,0.06153846153846143,0.06013878180416343,0.038094216911125814,5080.KL,0.07307692307692304,0.31538461538461526,0.29230769230769216,0.06153846153846143,0.053846153846153766
2023-04-03,0.29368029739776935,0.29151291512915123,0.2945736434108527,0.2999999999999998,0.25983037779491125,0.015455093340629517,7230.KL,0.06153846153846143,0.07307692307692304,0.31538461538461526,0.29230769230769216,0.06153846153846143
2023-04-04,0.3234200743494423,0.33579335793357923,0.33333333333333326,0.34615384615384603,0.30300693909020815,0.06378738524223455,7230.KL,0.2999999999999998,0.06153846153846143,0.07307692307692304,0.31538461538461526,0.29230769230769216
2023-04-04,0.0817843866171003,0.09963099630996297,0.08914728682170536,0.0923076923076922,0.09020817270624515,0.11234521797967174,5080.KL,0.34615384615384603,0.2999999999999998,0.06153846153846143,0.07307692307692304,0.31538461538461526
2023-04-05,0.13011152416356875,0.14022140221402213,0.13953488372093015,0.13076923076923064,0.1279876638396299,0.5041540185091381,5080.KL,0.0923076923076922,0.34615384615384603,0.2999999999999998,0.06153846153846143,0.07307692307692304
2023-04-05,0.382899628252788,0.4022140221402214,0.39534883720930236,0.3846153846153846,0.3392444101773322,0.18161583370615358,7230.KL,0.13076923076923064,0.0923076923076922,0.34615384615384603,0.2999999999999998,0.06153846153846143
2023-04-06,0.3605947955390334,0.38745387453874536,0.37209302325581395,0.4076923076923076,0.3608326908249807,0.04159564595265121,7230.KL,0.3846153846153846,0.13076923076923064,0.0923076923076922,0.34615384615384603,0.2999999999999998
2023-04-06,0.12639405204460963,0.1254612546125461,0.12403100775193787,0.13076923076923064,0.1279876638396299,0.13489930156288707,5080.KL,0.4076923076923076,0.3846153846153846,0.13076923076923064,0.0923076923076922,0.34615384615384603
2023-04-07,0.12267657992565051,0.12177121771217703,0.12790697674418594,0.12307692307692297,0.12027756360832687,0.040157360950377315,5080.KL,0.13076923076923064,0.4076923076923076,0.3846153846153846,0.13076923076923064,0.0923076923076922
2023-04-07,0.39033457249070624,0.38007380073800734,0.3875968992248062,0.3846153846153846,0.3392444101773322,0.016863799216892638,7230.KL,0.12307692307692297,0.13076923076923064,0.4076923076923076,0.3846153846153846,0.13076923076923064
2023-04-10,0.37546468401486977,0.3653136531365313,0.37209302325581395,0.3769230769230768,0.3323053199691596,0.026735832522988525,7230.KL,0.3846153846153846,0.12307692307692297,0.13076923076923064,0.4076923076923076,0.3846153846153846
